input_url,final_url,severity,threat_score,protection_score,status,tls_days_remaining,findings,report_path,error
https://approved-sim-4232.example,https://approved-sim-4232.example,Medium,41,59,403,59,Wildcard CORS policy observed. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4232.example.md,
https://approved-sim-4233.example,https://approved-sim-4233.example,Low,8,92,302,312,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4233.example.md,
https://approved-sim-4234.example,https://approved-sim-4234.example,Low,8,92,200,281,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4234.example.md,
https://approved-sim-4235.example,https://approved-sim-4235.example,Low,8,92,200,188,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4235.example.md,
https://approved-sim-4236.example,https://approved-sim-4236.example,High,60,40,204,266,Cookie flags need review. | Missing X-Content-Type-Options header. | Wildcard CORS policy observed. | Technology banner exposed. | Server header exposed: iis,/synthetic/reports/approved-sim-4236.example.md,
https://approved-sim-4237.example,https://approved-sim-4237.example,High,56,44,200,167,Missing Content-Security-Policy header. | Redirect observed. | Missing Referrer-Policy header. | Wildcard CORS policy observed. | Technology banner exposed.,/synthetic/reports/approved-sim-4237.example.md,
https://approved-sim-4238.example,https://approved-sim-4238.example,Low,19,81,204,237,Cookie flags need review.,/synthetic/reports/approved-sim-4238.example.md,
https://approved-sim-4239.example,https://approved-sim-4239.example,High,57,43,200,309,Redirect observed. | Wildcard CORS policy observed. | Missing HSTS header. | Missing Referrer-Policy header. | Server header exposed: nginx,/synthetic/reports/approved-sim-4239.example.md,
https://approved-sim-4240.example,https://approved-sim-4240.example,High,72,28,404,8,Redirect observed. | Cookie flags need review. | Server header exposed: nginx | Missing HSTS header.,/synthetic/reports/approved-sim-4240.example.md,
https://approved-sim-4241.example,https://approved-sim-4241.example,Medium,38,62,200,248,Missing Content-Security-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-4241.example.md,
https://approved-sim-4242.example,https://approved-sim-4242.example,High,59,41,200,48,Cookie flags need review. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed. | Missing HSTS header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4242.example.md,
https://approved-sim-4243.example,https://approved-sim-4243.example,High,70,30,301,127,Server header exposed: nginx | Wildcard CORS policy observed. | Missing Content-Security-Policy header. | Missing HSTS header. | Server header exposed: iis,/synthetic/reports/approved-sim-4243.example.md,
https://approved-sim-4244.example,https://approved-sim-4244.example,High,56,44,500,30,Redirect observed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4244.example.md,
https://approved-sim-4245.example,https://approved-sim-4245.example,Low,28,72,200,232,Wildcard CORS policy observed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4245.example.md,
https://approved-sim-4246.example,https://approved-sim-4246.example,Low,8,92,200,329,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4246.example.md,
https://approved-sim-4247.example,https://approved-sim-4247.example,High,72,28,200,265,Neither X-Frame-Options nor CSP frame-ancestors is present. | Cookie flags need review. | Missing Referrer-Policy header. | Missing Content-Security-Policy header. | Redirect observed. | Missing HSTS header.,/synthetic/reports/approved-sim-4247.example.md,
https://approved-sim-4248.example,https://approved-sim-4248.example,High,58,42,200,8,Missing Content-Security-Policy header. | Wildcard CORS policy observed. | Missing Referrer-Policy header. | Redirect observed.,/synthetic/reports/approved-sim-4248.example.md,
https://approved-sim-4249.example,https://approved-sim-4249.example,High,67,33,302,286,Server header exposed: apache | Cookie flags need review. | Wildcard CORS policy observed. | Missing X-Content-Type-Options header. | Redirect observed. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4249.example.md,
https://approved-sim-4250.example,https://approved-sim-4250.example,Medium,38,62,500,47,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4250.example.md,
https://approved-sim-4251.example,https://approved-sim-4251.example,Low,8,92,204,320,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4251.example.md,
https://approved-sim-4252.example,https://approved-sim-4252.example,High,70,30,200,200,Cookie flags need review. | Server header exposed: apache | Wildcard CORS policy observed. | Technology banner exposed. | Server header exposed: nginx | Server header exposed: iis,/synthetic/reports/approved-sim-4252.example.md,
https://approved-sim-4253.example,https://approved-sim-4253.example,Medium,44,56,200,62,Missing Referrer-Policy header. | Cookie flags need review. | Server header exposed: apache | Server header exposed: nginx,/synthetic/reports/approved-sim-4253.example.md,
https://approved-sim-4254.example,https://approved-sim-4254.example,Medium,50,50,301,142,Server header exposed: apache | Server header exposed: iis | Wildcard CORS policy observed. | Technology banner exposed.,/synthetic/reports/approved-sim-4254.example.md,
https://approved-sim-4255.example,https://approved-sim-4255.example,High,70,30,200,69,Missing Referrer-Policy header. | Missing Content-Security-Policy header. | Missing X-Content-Type-Options header. | Cookie flags need review. | Server header exposed: apache | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4255.example.md,
https://approved-sim-4256.example,https://approved-sim-4256.example,Low,24,76,404,257,Redirect observed.,/synthetic/reports/approved-sim-4256.example.md,
https://approved-sim-4257.example,https://approved-sim-4257.example,Low,8,92,200,93,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4257.example.md,
https://approved-sim-4258.example,https://approved-sim-4258.example,Medium,33,67,200,137,Server header exposed: apache | Missing HSTS header.,/synthetic/reports/approved-sim-4258.example.md,
https://approved-sim-4259.example,https://approved-sim-4259.example,High,56,44,302,326,Redirect observed. | Technology banner exposed. | Cookie flags need review. | Missing Content-Security-Policy header. | Server header exposed: nginx,/synthetic/reports/approved-sim-4259.example.md,
https://approved-sim-4260.example,https://approved-sim-4260.example,Low,22,78,301,146,Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4260.example.md,
https://approved-sim-4261.example,https://approved-sim-4261.example,High,72,28,302,301,Server header exposed: iis | Redirect observed. | Wildcard CORS policy observed. | Technology banner exposed. | Missing HSTS header. | Cookie flags need review.,/synthetic/reports/approved-sim-4261.example.md,
https://approved-sim-4262.example,https://approved-sim-4262.example,High,73,27,200,351,Wildcard CORS policy observed. | Redirect observed. | Missing X-Content-Type-Options header. | Missing Content-Security-Policy header. | Technology banner exposed. | Missing HSTS header.,/synthetic/reports/approved-sim-4262.example.md,
https://approved-sim-4263.example,https://approved-sim-4263.example,High,58,42,404,67,Missing X-Content-Type-Options header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Content-Security-Policy header. | Redirect observed.,/synthetic/reports/approved-sim-4263.example.md,
https://approved-sim-4264.example,https://approved-sim-4264.example,Low,29,71,302,128,Redirect observed. | Missing X-Content-Type-Options header. | Server header exposed: nginx,/synthetic/reports/approved-sim-4264.example.md,
https://approved-sim-4265.example,https://approved-sim-4265.example,Low,17,83,200,312,Server header exposed: nginx,/synthetic/reports/approved-sim-4265.example.md,
https://approved-sim-4266.example,https://approved-sim-4266.example,Low,22,78,301,202,Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4266.example.md,
https://approved-sim-4267.example,https://approved-sim-4267.example,Medium,52,48,302,1,Server header exposed: nginx | Missing Referrer-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-4267.example.md,
https://approved-sim-4268.example,https://approved-sim-4268.example,Low,25,75,200,31,Server header exposed: iis,/synthetic/reports/approved-sim-4268.example.md,
https://approved-sim-4269.example,https://approved-sim-4269.example,Medium,49,51,500,84,Missing Referrer-Policy header. | Redirect observed.,/synthetic/reports/approved-sim-4269.example.md,
https://approved-sim-4270.example,https://approved-sim-4270.example,Low,8,92,200,347,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4270.example.md,
https://approved-sim-4271.example,https://approved-sim-4271.example,High,62,38,200,40,Neither X-Frame-Options nor CSP frame-ancestors is present. | Wildcard CORS policy observed. | Missing X-Content-Type-Options header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4271.example.md,
https://approved-sim-4272.example,https://approved-sim-4272.example,High,57,43,403,240,Neither X-Frame-Options nor CSP frame-ancestors is present. | Cookie flags need review. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4272.example.md,
https://approved-sim-4273.example,https://approved-sim-4273.example,Medium,31,69,200,328,Wildcard CORS policy observed. | Technology banner exposed.,/synthetic/reports/approved-sim-4273.example.md,
https://approved-sim-4274.example,https://approved-sim-4274.example,Medium,32,68,200,333,Missing Referrer-Policy header. | Redirect observed. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4274.example.md,
https://approved-sim-4275.example,https://approved-sim-4275.example,Low,8,92,204,259,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4275.example.md,
https://approved-sim-4276.example,https://approved-sim-4276.example,Medium,43,57,200,83,Redirect observed. | Missing Content-Security-Policy header. | Server header exposed: nginx | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4276.example.md,
https://approved-sim-4277.example,https://approved-sim-4277.example,Low,8,92,200,74,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4277.example.md,
https://approved-sim-4278.example,https://approved-sim-4278.example,High,60,40,204,217,Server header exposed: apache | Missing Content-Security-Policy header. | Server header exposed: nginx | Technology banner exposed. | Server header exposed: iis,/synthetic/reports/approved-sim-4278.example.md,
https://approved-sim-4279.example,https://approved-sim-4279.example,High,67,33,404,142,Cookie flags need review. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: apache | Missing Referrer-Policy header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4279.example.md,
https://approved-sim-4280.example,https://approved-sim-4280.example,Low,20,80,301,132,Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4280.example.md,
https://approved-sim-4281.example,https://approved-sim-4281.example,Low,17,83,200,108,Server header exposed: apache,/synthetic/reports/approved-sim-4281.example.md,
https://approved-sim-4282.example,https://approved-sim-4282.example,Low,8,92,200,192,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4282.example.md,
https://approved-sim-4283.example,https://approved-sim-4283.example,High,55,45,200,225,Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed. | Wildcard CORS policy observed. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4283.example.md,
https://approved-sim-4284.example,https://approved-sim-4284.example,Medium,43,57,301,337,Server header exposed: iis | Missing HSTS header. | Server header exposed: nginx,/synthetic/reports/approved-sim-4284.example.md,
https://approved-sim-4285.example,https://approved-sim-4285.example,High,57,43,200,248,Missing HSTS header. | Redirect observed. | Server header exposed: nginx | Cookie flags need review. | Server header exposed: apache,/synthetic/reports/approved-sim-4285.example.md,
https://approved-sim-4286.example,https://approved-sim-4286.example,Low,22,78,200,345,Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4286.example.md,
https://approved-sim-4287.example,https://approved-sim-4287.example,Low,20,80,200,279,Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4287.example.md,
https://approved-sim-4288.example,https://approved-sim-4288.example,Low,8,92,302,137,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4288.example.md,
https://approved-sim-4289.example,https://approved-sim-4289.example,Low,8,92,200,357,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4289.example.md,
https://approved-sim-4290.example,https://approved-sim-4290.example,Low,20,80,403,148,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4290.example.md,
https://approved-sim-4291.example,https://approved-sim-4291.example,Medium,31,69,200,207,Missing HSTS header. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4291.example.md,
https://approved-sim-4292.example,https://approved-sim-4292.example,Low,15,85,200,42,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4292.example.md,
https://approved-sim-4293.example,https://approved-sim-4293.example,Low,20,80,404,121,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4293.example.md,
https://approved-sim-4294.example,https://approved-sim-4294.example,Low,18,82,301,149,Technology banner exposed.,/synthetic/reports/approved-sim-4294.example.md,
https://approved-sim-4295.example,https://approved-sim-4295.example,Low,8,92,200,85,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4295.example.md,
https://approved-sim-4296.example,https://approved-sim-4296.example,Medium,45,55,200,257,Missing HSTS header. | Missing X-Content-Type-Options header. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4296.example.md,
https://approved-sim-4297.example,https://approved-sim-4297.example,Medium,33,67,200,102,Missing Referrer-Policy header. | Server header exposed: nginx | Server header exposed: apache,/synthetic/reports/approved-sim-4297.example.md,
https://approved-sim-4298.example,https://approved-sim-4298.example,Medium,53,47,301,37,Missing HSTS header. | Redirect observed. | Missing X-Content-Type-Options header. | Server header exposed: iis,/synthetic/reports/approved-sim-4298.example.md,
https://approved-sim-4299.example,https://approved-sim-4299.example,Medium,53,47,200,284,Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed. | Server header exposed: iis | Redirect observed.,/synthetic/reports/approved-sim-4299.example.md,
https://approved-sim-4300.example,https://approved-sim-4300.example,Low,12,88,200,149,Redirect observed.,/synthetic/reports/approved-sim-4300.example.md,
https://approved-sim-4301.example,https://approved-sim-4301.example,High,59,41,200,213,Missing X-Content-Type-Options header. | Wildcard CORS policy observed. | Cookie flags need review. | Technology banner exposed. | Server header exposed: apache,/synthetic/reports/approved-sim-4301.example.md,
https://approved-sim-4302.example,https://approved-sim-4302.example,Low,27,73,404,275,Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4302.example.md,
https://approved-sim-4303.example,https://approved-sim-4303.example,Medium,32,68,403,12,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4303.example.md,
https://approved-sim-4304.example,https://approved-sim-4304.example,Medium,53,47,200,359,Redirect observed. | Missing HSTS header. | Cookie flags need review. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4304.example.md,
https://approved-sim-4305.example,https://approved-sim-4305.example,High,70,30,200,341,Server header exposed: iis | Redirect observed. | Server header exposed: nginx | Server header exposed: apache | Missing Content-Security-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-4305.example.md,
https://approved-sim-4306.example,https://approved-sim-4306.example,Medium,43,57,301,248,Missing X-Content-Type-Options header. | Server header exposed: iis | Wildcard CORS policy observed. | Redirect observed.,/synthetic/reports/approved-sim-4306.example.md,
https://approved-sim-4307.example,https://approved-sim-4307.example,Low,8,92,302,256,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4307.example.md,
https://approved-sim-4308.example,https://approved-sim-4308.example,High,65,35,200,36,Redirect observed. | Wildcard CORS policy observed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: iis | Cookie flags need review.,/synthetic/reports/approved-sim-4308.example.md,
https://approved-sim-4309.example,https://approved-sim-4309.example,Medium,40,60,404,27,Redirect observed. | Server header exposed: apache,/synthetic/reports/approved-sim-4309.example.md,
https://approved-sim-4310.example,https://approved-sim-4310.example,Low,20,80,403,202,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4310.example.md,
https://approved-sim-4311.example,https://approved-sim-4311.example,Medium,36,64,403,127,Missing Referrer-Policy header. | Server header exposed: nginx,/synthetic/reports/approved-sim-4311.example.md,
https://approved-sim-4312.example,https://approved-sim-4312.example,High,58,42,200,311,Wildcard CORS policy observed. | Missing Referrer-Policy header. | Technology banner exposed. | Cookie flags need review. | Server header exposed: nginx,/synthetic/reports/approved-sim-4312.example.md,
https://approved-sim-4313.example,https://approved-sim-4313.example,Medium,38,62,200,344,Server header exposed: iis | Cookie flags need review. | Server header exposed: nginx,/synthetic/reports/approved-sim-4313.example.md,
https://approved-sim-4314.example,https://approved-sim-4314.example,Medium,50,50,301,222,Missing Content-Security-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing HSTS header.,/synthetic/reports/approved-sim-4314.example.md,
https://approved-sim-4315.example,https://approved-sim-4315.example,Medium,49,51,403,28,Missing Content-Security-Policy header. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4315.example.md,
https://approved-sim-4316.example,https://approved-sim-4316.example,Low,17,83,200,185,Server header exposed: apache,/synthetic/reports/approved-sim-4316.example.md,
https://approved-sim-4317.example,https://approved-sim-4317.example,Low,8,92,200,79,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4317.example.md,
https://approved-sim-4318.example,https://approved-sim-4318.example,Medium,43,57,200,343,Cookie flags need review. | Missing Content-Security-Policy header. | Technology banner exposed.,/synthetic/reports/approved-sim-4318.example.md,
https://approved-sim-4319.example,https://approved-sim-4319.example,Critical,81,19,200,122,Server header exposed: nginx | Cookie flags need review. | Wildcard CORS policy observed. | Technology banner exposed. | Missing Content-Security-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-4319.example.md,
https://approved-sim-4320.example,https://approved-sim-4320.example,High,56,44,404,207,Redirect observed. | Missing Referrer-Policy header. | Server header exposed: apache | Missing HSTS header.,/synthetic/reports/approved-sim-4320.example.md,
https://approved-sim-4321.example,https://approved-sim-4321.example,High,73,27,302,293,Server header exposed: apache | Wildcard CORS policy observed. | Server header exposed: iis | Missing X-Content-Type-Options header. | Cookie flags need review. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-4321.example.md,
https://approved-sim-4322.example,https://approved-sim-4322.example,Medium,51,49,200,315,Redirect observed. | Cookie flags need review. | Technology banner exposed. | Server header exposed: iis | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4322.example.md,
https://approved-sim-4323.example,https://approved-sim-4323.example,Low,27,73,200,322,Cookie flags need review. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4323.example.md,
https://approved-sim-4324.example,https://approved-sim-4324.example,High,62,38,200,142,Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Referrer-Policy header. | Server header exposed: iis | Missing Content-Security-Policy header. | Cookie flags need review.,/synthetic/reports/approved-sim-4324.example.md,
https://approved-sim-4325.example,https://approved-sim-4325.example,Medium,42,58,404,140,Server header exposed: nginx | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4325.example.md,
https://approved-sim-4326.example,https://approved-sim-4326.example,Low,8,92,204,343,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4326.example.md,
https://approved-sim-4327.example,https://approved-sim-4327.example,Low,20,80,403,119,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4327.example.md,
https://approved-sim-4328.example,https://approved-sim-4328.example,Critical,83,17,403,55,Cookie flags need review. | Server header exposed: iis | Server header exposed: apache | Server header exposed: nginx | Missing X-Content-Type-Options header. | Missing HSTS header.,/synthetic/reports/approved-sim-4328.example.md,
https://approved-sim-4329.example,https://approved-sim-4329.example,Low,29,71,200,78,Cookie flags need review. | Technology banner exposed.,/synthetic/reports/approved-sim-4329.example.md,
https://approved-sim-4330.example,https://approved-sim-4330.example,Medium,38,62,500,119,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4330.example.md,
https://approved-sim-4331.example,https://approved-sim-4331.example,Medium,39,61,204,37,Missing Referrer-Policy header. | Server header exposed: nginx | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4331.example.md,
https://approved-sim-4332.example,https://approved-sim-4332.example,Medium,52,48,200,151,Missing Content-Security-Policy header. | Technology banner exposed. | Server header exposed: nginx | Cookie flags need review.,/synthetic/reports/approved-sim-4332.example.md,
https://approved-sim-4333.example,https://approved-sim-4333.example,Medium,38,62,403,314,Cookie flags need review. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4333.example.md,
https://approved-sim-4334.example,https://approved-sim-4334.example,High,70,30,404,126,Redirect observed. | Server header exposed: nginx | Missing HSTS header. | Wildcard CORS policy observed. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4334.example.md,
https://approved-sim-4335.example,https://approved-sim-4335.example,Medium,33,67,200,274,Missing Content-Security-Policy header. | Cookie flags need review.,/synthetic/reports/approved-sim-4335.example.md,
https://approved-sim-4336.example,https://approved-sim-4336.example,High,70,30,200,274,Technology banner exposed. | Server header exposed: iis | Missing HSTS header. | Missing Content-Security-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4336.example.md,
https://approved-sim-4337.example,https://approved-sim-4337.example,Medium,47,53,301,189,Wildcard CORS policy observed. | Technology banner exposed. | Missing HSTS header.,/synthetic/reports/approved-sim-4337.example.md,
https://approved-sim-4338.example,https://approved-sim-4338.example,High,63,37,204,332,Server header exposed: nginx | Redirect observed. | Cookie flags need review. | Missing Content-Security-Policy header. | Missing X-Content-Type-Options header. | Server header exposed: apache,/synthetic/reports/approved-sim-4338.example.md,
https://approved-sim-4339.example,https://approved-sim-4339.example,Medium,32,68,200,152,Missing X-Content-Type-Options header. | Missing HSTS header.,/synthetic/reports/approved-sim-4339.example.md,
https://approved-sim-4340.example,https://approved-sim-4340.example,Critical,75,25,301,365,Missing HSTS header. | Missing Content-Security-Policy header. | Redirect observed. | Wildcard CORS policy observed. | Missing X-Content-Type-Options header. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4340.example.md,
https://approved-sim-4341.example,https://approved-sim-4341.example,Medium,33,67,204,80,Wildcard CORS policy observed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4341.example.md,
https://approved-sim-4342.example,https://approved-sim-4342.example,High,55,45,200,42,Server header exposed: nginx | Missing Content-Security-Policy header. | Missing Referrer-Policy header. | Server header exposed: iis,/synthetic/reports/approved-sim-4342.example.md,
https://approved-sim-4343.example,https://approved-sim-4343.example,High,71,29,200,157,Cookie flags need review. | Missing HSTS header. | Server header exposed: apache | Technology banner exposed. | Server header exposed: iis | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4343.example.md,
https://approved-sim-4344.example,https://approved-sim-4344.example,Low,8,92,200,316,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4344.example.md,
https://approved-sim-4345.example,https://approved-sim-4345.example,High,66,34,403,85,Missing Referrer-Policy header. | Server header exposed: nginx | Missing HSTS header. | Redirect observed. | Server header exposed: iis,/synthetic/reports/approved-sim-4345.example.md,
https://approved-sim-4346.example,https://approved-sim-4346.example,High,65,35,200,136,Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Content-Security-Policy header. | Wildcard CORS policy observed. | Server header exposed: nginx | Server header exposed: apache,/synthetic/reports/approved-sim-4346.example.md,
https://approved-sim-4347.example,https://approved-sim-4347.example,Critical,75,25,200,341,Server header exposed: iis | Missing Content-Security-Policy header. | Wildcard CORS policy observed. | Server header exposed: apache | Cookie flags need review. | Technology banner exposed.,/synthetic/reports/approved-sim-4347.example.md,
https://approved-sim-4348.example,https://approved-sim-4348.example,Low,8,92,200,363,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4348.example.md,
https://approved-sim-4349.example,https://approved-sim-4349.example,High,63,37,404,212,Wildcard CORS policy observed. | Missing Content-Security-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-4349.example.md,
https://approved-sim-4350.example,https://approved-sim-4350.example,Medium,31,69,200,27,Server header exposed: apache | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4350.example.md,
https://approved-sim-4351.example,https://approved-sim-4351.example,Medium,48,52,200,301,Neither X-Frame-Options nor CSP frame-ancestors is present. | Cookie flags need review. | Missing X-Content-Type-Options header. | Server header exposed: nginx,/synthetic/reports/approved-sim-4351.example.md,
https://approved-sim-4352.example,https://approved-sim-4352.example,High,71,29,404,268,Missing Content-Security-Policy header. | Cookie flags need review. | Redirect observed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: iis,/synthetic/reports/approved-sim-4352.example.md,
https://approved-sim-4353.example,https://approved-sim-4353.example,Medium,37,63,200,258,Server header exposed: nginx | Server header exposed: iis | Technology banner exposed.,/synthetic/reports/approved-sim-4353.example.md,
https://approved-sim-4354.example,https://approved-sim-4354.example,Medium,36,64,200,295,Server header exposed: nginx | Server header exposed: apache | Server header exposed: iis,/synthetic/reports/approved-sim-4354.example.md,
https://approved-sim-4355.example,https://approved-sim-4355.example,Low,28,72,200,343,Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-4355.example.md,
https://approved-sim-4356.example,https://approved-sim-4356.example,Medium,41,59,302,356,Redirect observed. | Wildcard CORS policy observed. | Missing HSTS header.,/synthetic/reports/approved-sim-4356.example.md,
https://approved-sim-4357.example,https://approved-sim-4357.example,Medium,34,66,200,362,Server header exposed: iis | Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed.,/synthetic/reports/approved-sim-4357.example.md,
https://approved-sim-4358.example,https://approved-sim-4358.example,Medium,52,48,200,42,Missing X-Content-Type-Options header. | Server header exposed: iis | Server header exposed: apache | Technology banner exposed.,/synthetic/reports/approved-sim-4358.example.md,
https://approved-sim-4359.example,https://approved-sim-4359.example,Low,24,76,301,146,Missing HSTS header.,/synthetic/reports/approved-sim-4359.example.md,
https://approved-sim-4360.example,https://approved-sim-4360.example,Medium,42,58,403,194,Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4360.example.md,
https://approved-sim-4361.example,https://approved-sim-4361.example,Medium,51,49,302,52,Missing Content-Security-Policy header. | Technology banner exposed. | Server header exposed: apache | Server header exposed: iis,/synthetic/reports/approved-sim-4361.example.md,
https://approved-sim-4362.example,https://approved-sim-4362.example,High,72,28,302,34,Server header exposed: iis | Cookie flags need review. | Server header exposed: nginx | Missing Referrer-Policy header. | Missing X-Content-Type-Options header. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-4362.example.md,
https://approved-sim-4363.example,https://approved-sim-4363.example,Medium,35,65,200,333,Redirect observed. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Cookie flags need review.,/synthetic/reports/approved-sim-4363.example.md,
https://approved-sim-4364.example,https://approved-sim-4364.example,Low,20,80,403,123,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4364.example.md,
https://approved-sim-4365.example,https://approved-sim-4365.example,High,67,33,200,351,Wildcard CORS policy observed. | Server header exposed: apache | Server header exposed: nginx | Technology banner exposed. | Cookie flags need review. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-4365.example.md,
https://approved-sim-4366.example,https://approved-sim-4366.example,High,68,32,403,94,Redirect observed. | Cookie flags need review. | Technology banner exposed. | Missing Content-Security-Policy header. | Server header exposed: apache,/synthetic/reports/approved-sim-4366.example.md,
https://approved-sim-4367.example,https://approved-sim-4367.example,Low,8,92,200,347,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4367.example.md,
https://approved-sim-4368.example,https://approved-sim-4368.example,Critical,100,0,500,18,Server header exposed: nginx | Cookie flags need review. | Missing HSTS header. | Server header exposed: apache | Missing Referrer-Policy header. | Redirect observed.,/synthetic/reports/approved-sim-4368.example.md,
https://approved-sim-4369.example,https://approved-sim-4369.example,Critical,78,22,200,79,Server header exposed: apache | Cookie flags need review. | Technology banner exposed. | Missing Content-Security-Policy header. | Server header exposed: iis | Missing HSTS header.,/synthetic/reports/approved-sim-4369.example.md,
https://approved-sim-4370.example,https://approved-sim-4370.example,Low,8,92,200,363,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-4370.example.md,
https://approved-sim-4371.example,https://approved-sim-4371.example,Medium,33,67,301,143,Neither X-Frame-Options nor CSP frame-ancestors is present. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-4371.example.md,
https://approved-sim-4372.example,https://approved-sim-4372.example,Low,28,72,301,109,Missing HSTS header. | Redirect observed.,/synthetic/reports/approved-sim-4372.example.md,
